Torad 40 Ton Compressor Load Stand
J Singleton
Measured on:
Tuesday, December 4, 2018
3:35:11 PM


Test Comments:

Measurements:
Psuc,Tsuc,Pdis,Tdis,Msuc,Mdis,Speed,Pamb,Poil,Moil,Tsuc2,Psuc2,Tdis2,Pdis2,T04,P04,T05,P05,M03,M04,T07,P07,Poil2,Moil2,Power,eta_is,Q_dot,eta_vol,DT_sup,DT_sub,Pressure Ratio,Tamb,Twi,Twe,Bypass Position,Water Pump Speed
psia,F,psia,F,lbm/min,lbm/min,rpm,psia,psia,lbm/min,F,psia,F,psia,F,psia,F,F,lb/min,lb/min,F,psia,psia,lbm/min,kW,,Btu/h,,F,F,,F,F,F,,Hz
55.029502,75.231960,159.093293,161.527715,61.194568,56.531155,59.218130,13.009379,156.193643,1.454058,75.498457,55.715805,160.008891,158.376948,156.937941,157.127055,69.901486,156.640058,0.001991,-1.737875,32.000000,-236.997928,157.270549,0.336623,14.998400,0.685992,277092.221450,0.919028,29.961172,38.182122,2.890814,69.513576,95.238493,56.859672,7.000000,37.869118
55.031744,75.234450,159.110621,161.536633,61.201626,56.531179,59.209244,13.009587,156.203602,1.454219,75.502034,55.716785,160.018576,158.388097,156.948279,157.138590,69.903343,156.649638,0.001972,-1.737861,32.000000,-236.997720,157.279875,0.336322,14.999375,0.685988,277090.500796,0.919806,29.960539,38.186251,2.890833,69.513881,95.245179,56.859515,7.000000,37.864280
55.034191,75.238389,159.114704,161.549792,61.205665,56.531155,59.191110,13.009809,156.218897,1.454218,75.507723,55.717289,160.033280,158.402170,156.964053,157.151563,69.906055,156.663054,0.001971,-1.737867,32.000000,-236.997444,157.293619,0.336545,14.992240,0.686105,277089.702873,0.918945,29.962700,38.189889,2.891055,69.514588,95.255109,56.859281,7.000000,37.877211
55.037368,75.242532,159.134083,161.562705,61.225451,56.531268,59.219179,13.009594,156.231745,1.453838,75.513443,55.720793,160.048211,158.415410,156.979919,157.164006,69.908932,156.677513,0.001971,-1.737887,32.000000,-236.997675,157.306877,0.336476,14.996807,0.686105,277089.005502,0.919048,29.963039,38.192201,2.891252,69.515294,95.264062,56.858365,7.000000,37.854167
55.040463,75.246772,159.127621,161.575286,61.220872,56.531271,59.226517,13.009307,156.248194,1.397343,75.519621,55.725570,160.062820,158.431427,156.995024,157.179630,69.912564,156.691554,0.001993,-1.737900,32.000000,-236.997998,157.335209,0.314132,15.006172,0.686430,277088.276355,0.919294,29.964633,38.195324,2.891197,69.515511,95.272165,56.857307,7.000000,37.857452
55.043917,75.249626,159.171935,161.583907,61.245319,56.531302,59.171610,13.010593,156.262067,1.221287,75.524002,55.728554,160.072384,158.445551,157.005403,157.191684,69.914718,156.704017,0.001973,-1.737905,32.000000,-236.996785,157.359443,0.257864,15.010319,0.686264,277088.169073,0.918811,29.965729,38.198734,2.891383,69.515955,95.277470,56.856494,7.000000,37.863823
55.046414,75.254064,159.224978,161.597030,61.290323,56.531323,59.237488,13.010790,156.280387,1.210275,75.530238,55.732781,160.086272,158.464800,157.020189,157.210397,69.917964,156.721307,0.001967,-1.737922,32.000000,-236.996601,157.375663,0.255284,15.013971,0.685771,277086.388214,0.918651,29.967000,38.201210,2.891103,69.516543,95.285365,56.855028,7.000000,37.874578
55.050066,75.258777,159.221704,161.610360,61.287050,56.531336,59.238961,13.011336,156.299108,1.209764,75.536625,55.737646,160.100484,158.485914,157.035300,157.231478,69.921319,156.739043,0.001967,-1.737954,32.000000,-236.996080,157.362686,0.255526,15.013305,0.685727,277085.666751,0.919447,29.966542,38.204475,2.891726,69.517840,95.293888,56.854779,7.000000,37.872100
55.053819,75.263458,159.257629,161.623729,61.287103,56.531349,59.186951,13.011183,156.310085,1.445275,75.542289,55.742884,160.114370,158.506470,157.050197,157.249756,69.924287,156.757366,0.001988,-1.737942,32.000000,-236.996177,157.304102,0.334824,15.014525,0.685753,277084.695697,0.918390,29.968586,38.208748,2.892559,69.518742,95.302968,56.854218,7.000000,37.868723
55.056827,75.266681,159.266650,161.632463,61.299902,56.531494,59.219325,13.011156,156.324184,1.453812,75.546645,55.745004,160.123497,158.520824,157.059673,157.263679,69.926371,156.770411,0.001973,-1.737929,32.000000,-236.996124,157.315960,0.336678,15.017813,0.685726,277083.983328,0.918311,29.969799,38.213105,2.892307,69.518946,95.309116,56.853821,7.000000,37.875535
55.062363,75.271898,159.271474,161.645116,61.332367,56.531530,59.236558,13.010807,156.342932,1.454286,75.553289,55.750560,160.136767,158.541935,157.074170,157.283401,69.929351,156.787691,0.001966,-1.737919,32.000000,-236.996546,157.336107,0.336788,15.031340,0.685776,277083.217046,0.919061,29.970881,38.218103,2.892763,69.518182,95.318199,56.853412,7.000000,37.870672
55.068034,75.277226,159.308047,161.657489,61.244291,56.531491,59.190041,13.011684,156.363583,1.454230,75.559617,55.757329,160.149568,158.565462,157.088665,157.303275,69.932018,156.807435,0.001964,-1.737902,32.000000,-236.995682,157.355041,0.336773,15.034593,0.685630,277083.446155,0.918513,29.971220,38.221691,2.892768,69.517669,95.327362,56.853269,7.000000,37.868991
55.072666,75.282510,159.337392,161.669566,61.182736,56.531425,59.165762,13.012177,156.383026,1.454204,75.566378,55.761977,160.162315,158.586098,157.103284,157.323804,69.935444,156.827297,0.001964,-1.737893,32.000000,-236.995183,157.372843,0.336757,15.023311,0.684972,277082.705226,0.918157,29.971130,38.226222,2.892565,69.516754,95.336987,56.853536,7.000000,37.871632
55.076173,75.286102,159.341917,161.677637,61.177792,56.531412,59.222083,13.012251,156.398158,1.339802,75.570730,55.764876,160.170328,158.602000,157.112737,157.338540,69.937258,156.839949,0.001969,-1.737893,32.000000,-236.995156,157.398834,0.298546,15.021896,0.684900,277082.457025,0.918787,29.971021,38.232138,2.892931,69.516441,95.343356,56.853613,7.000000,37.872108
55.080633,75.291788,159.380868,161.689974,61.209489,56.531486,59.189089,13.012306,156.417083,1.330000,75.577997,55.769922,160.182459,158.621356,157.126193,157.358271,69.939745,156.859510,0.001949,-1.737894,32.000000,-236.995077,157.418922,0.296613,15.015204,0.685486,277081.103999,0.919090,29.971866,38.237345,2.893221,69.516062,95.353357,56.854479,7.000000,37.877941
55.084118,75.297752,159.398687,161.702235,61.247813,56.531543,59.210977,13.011639,156.426962,1.402642,75.585527,55.773100,160.195034,158.640701,157.139499,157.378235,69.943191,156.875445,0.001947,-1.737912,32.000000,-236.995651,157.407397,0.323360,15.018574,0.685523,277080.697298,0.918160,29.972096,38.241028,2.893119,69.515654,95.363847,56.855445,7.000000,37.877276
55.089593,75.304074,159.383070,161.714044,61.200842,56.531541,59.212465,13.011329,156.447502,1.572352,75.594170,55.776102,160.208413,158.658888,157.152811,157.394994,69.947210,156.891126,0.001949,-1.737905,32.000000,-236.996016,157.474264,0.377107,15.021780,0.685944,277081.597839,0.918605,29.973507,38.247043,2.893592,69.515757,95.375293,56.857411,7.000000,37.873982
55.091473,75.308488,159.381759,161.721563,61.241256,56.531557,59.197359,13.010046,156.456823,1.573280,75.599689,55.776055,160.216592,158.670381,157.161804,157.406412,69.949858,156.900545,0.001970,-1.737897,32.000000,-236.997230,157.483408,0.377008,15.022492,0.685821,277081.666457,0.918217,29.976132,38.250521,2.893732,69.515169,95.382313,56.858985,7.000000,37.864518
55.095535,75.315011,159.417945,161.732790,61.261402,56.531488,59.171171,13.009784,156.474829,1.573478,75.608287,55.776028,160.228424,158.689671,157.175246,157.426342,69.952901,156.921161,0.001948,-1.737904,32.000000,-236.997490,157.501198,0.377112,15.020733,0.685551,277080.751640,0.918108,29.977207,38.253315,2.893161,69.513722,95.393171,56.860964,7.000000,37.857935
55.099383,75.321452,159.452892,161.744442,61.261740,56.531557,59.230601,13.009997,156.492213,1.573711,75.616985,55.781543,160.240980,158.709749,157.187650,157.447356,69.956071,156.937719,0.001942,-1.737913,32.000000,-236.997248,157.519017,0.377177,15.022395,0.685496,277080.723858,0.918319,29.979821,38.254758,2.893039,69.512463,95.403490,56.862400,7.000000,37.869840
55.105008,75.328273,159.458534,161.756247,61.225942,56.531593,59.207784,13.010526,156.512413,1.512059,75.626108,55.787969,160.253513,158.727544,157.200936,157.465905,69.959439,156.956282,0.001943,-1.737925,32.000000,-236.996752,157.549370,0.353228,15.029879,0.685684,277080.839875,0.918665,29.982451,38.260672,2.893482,69.511709,95.414042,56.865472,7.000000,37.873477
55.105752,75.332859,159.442913,161.764002,61.246688,56.531638,59.169376,13.009932,156.525425,1.342029,75.632205,55.790216,160.261911,158.740358,157.209449,157.479338,69.961612,156.968643,0.001965,-1.737939,32.000000,-236.997372,157.575421,0.298540,15.028689,0.685713,277081.624363,0.917689,29.985205,38.264695,2.893914,69.510898,95.420936,56.867947,7.000000,37.867088
55.108518,75.339766,159.452577,161.775774,61.295144,56.531664,59.213007,13.009282,156.541615,1.332550,75.640723,55.789667,160.274372,158.759208,157.222026,157.496205,69.965097,156.984047,0.001948,-1.737944,32.000000,-236.998001,157.591278,0.296313,15.033430,0.685330,277081.639681,0.917957,29.986637,38.269391,2.893721,69.509439,95.431149,56.872528,7.000000,37.862939
55.111400,75.346397,159.504655,161.787535,61.287740,56.531675,59.218231,13.009265,156.549458,1.520602,75.648887,55.794396,160.287923,158.777394,157.235238,157.513680,69.968999,157.000062,0.001942,-1.737959,32.000000,-236.998057,157.589138,0.362782,15.036397,0.685315,277083.009353,0.918550,29.990511,38.272586,2.893399,69.507856,95.440898,56.877813,7.000000,37.859684
55.115042,75.352779,159.489042,161.799257,61.243134,56.531654,59.178539,13.008837,156.568153,1.572945,75.656622,55.796409,160.301185,158.794004,157.249217,157.532358,69.972782,157.016475,0.001941,-1.737380,32.000000,-236.998406,157.608721,0.377356,15.032743,0.685117,277083.816928,0.917840,29.994767,38.275791,2.893429,69.506368,95.449836,56.883775,7.000000,37.862039
55.116647,75.358818,159.520042,161.810802,61.259416,56.531842,59.177092,13.008990,156.585805,1.573177,75.663809,55.798173,160.313156,158.813655,157.262361,157.549988,69.976631,157.036122,0.001943,-1.737385,32.000000,-236.998214,157.629725,0.377526,15.042222,0.685168,277083.904778,0.917722,29.998637,38.278844,2.894223,69.504127,95.457965,56.890200,7.000000,37.849170
55.116510,75.362848,159.519190,161.818566,61.206082,56.531819,59.201711,13.007648,156.594906,1.573427,75.668817,55.798643,160.321386,158.825384,157.271443,157.560576,69.979446,157.048123,0.001947,-1.737378,32.000000,-236.999525,157.642974,0.377359,15.044365,0.685232,277083.447853,0.918285,30.001531,38.282187,2.893748,69.502599,95.462735,56.895078,7.000000,37.846647
55.119767,75.368895,159.469827,161.830226,61.183167,56.531974,59.165383,13.007868,156.617435,1.398514,75.675927,55.799568,160.334295,158.846378,157.285371,157.580940,69.984002,157.066035,0.001927,-1.737350,32.000000,-236.999315,157.691665,0.314540,15.051554,0.684925,277084.318065,0.918296,30.006033,38.286870,2.894226,69.499174,95.468475,56.902232,7.000000,37.836430
55.120359,75.374914,159.527143,161.842292,61.174265,56.531926,59.205764,13.007363,156.637289,1.330962,75.682075,55.800185,160.346562,158.865234,157.298846,157.600638,69.988069,157.085571,0.001927,-1.737334,32.000000,-236.999951,157.711658,0.297202,15.050052,0.684831,277084.364109,0.917925,30.010193,38.289264,2.894218,69.494403,95.472351,56.908542,7.000000,37.829870
55.122945,75.380983,159.572547,161.854492,61.133640,56.531869,59.227029,13.007165,156.656186,1.330699,75.688760,55.802255,160.358957,158.884899,157.312141,157.619405,69.992032,157.107267,0.001930,-1.737319,32.000000,-237.000159,157.732091,0.297097,15.049799,0.684270,277083.805320,0.918446,30.013120,38.292484,2.893151,69.489327,95.475716,56.914308,7.000000,37.850836
55.123597,75.384967,159.575008,161.862426,61.031309,56.531874,59.198428,13.007259,156.667587,1.331041,75.693344,55.803243,160.367241,158.897981,157.320968,157.631596,69.994173,157.120871,0.001953,-1.737302,32.000000,-237.000084,157.730860,0.297065,15.052868,0.684572,277083.783753,0.917822,30.018572,38.296900,2.894160,69.485623,95.477721,56.917791,7.000000,37.848474
55.126146,75.390876,159.586930,161.874668,61.099502,56.531785,59.197822,13.007303,156.686109,1.565112,75.700443,55.804818,160.379101,158.914625,157.334805,157.649206,69.997694,157.142703,0.001933,-1.737301,32.000000,-237.000001,157.705961,0.377042,15.051805,0.684748,277083.202224,0.917459,30.022165,38.302352,2.894848,69.480780,95.480648,56.923129,7.000000,37.850072
55.127000,75.396939,159.614958,161.887397,61.039385,56.531850,59.218805,13.007998,156.706379,1.571334,75.707165,55.807620,160.390575,158.932476,157.347696,157.667200,70.001247,157.162950,0.001928,-1.737278,32.000000,-236.999300,157.725463,0.378586,15.048927,0.684612,277083.547047,0.917899,30.025523,38.306117,2.894858,69.476170,95.483611,56.927961,7.000000,37.847534
55.127535,75.402807,159.580665,161.900239,60.950234,56.532105,59.189796,13.006956,156.723055,1.571516,75.713839,55.805434,160.402995,158.947607,157.359982,157.683761,70.005120,157.179323,0.001930,-1.737267,32.000000,-237.000313,157.742193,0.378632,15.057333,0.684690,277083.109968,0.917875,30.028992,38.312070,2.894941,69.471765,95.486788,56.932810,7.000000,37.832709
55.128353,75.408129,159.622360,161.913119,60.937623,56.532178,59.177966,13.007248,156.740469,1.571622,75.719805,55.805218,160.415512,158.965428,157.373482,157.700718,70.008740,157.194068,0.001951,-1.737269,32.000000,-237.000025,157.758278,0.378741,15.056389,0.684938,277084.011290,0.917549,30.034238,38.317303,2.895404,69.467187,95.489993,56.936923,7.000000,37.821247
55.127760,75.413331,159.626781,161.926133,60.926170,56.532118,59.176534,13.006675,156.761587,1.393431,75.726174,55.802292,160.427971,158.980491,157.385910,157.716970,70.011496,157.213637,0.001934,-1.737267,32.000000,-237.000569,157.843344,0.314928,15.052713,0.684422,277085.370454,0.918007,30.039593,38.320534,2.894754,69.461865,95.491996,56.940525,7.000000,37.840331
55.127197,75.417050,159.622722,161.935038,60.894607,56.532265,59.213740,13.006106,156.774659,1.331688,75.729924,55.799919,160.435752,158.991431,157.393979,157.727919,70.013161,157.225364,0.001929,-1.737273,32.000000,-237.001129,157.855125,0.298474,15.053776,0.684629,277085.769745,0.918189,30.044132,38.323311,2.895468,69.458314,95.493399,56.942270,7.000000,37.840793
55.124670,75.422912,159.634938,161.948789,60.837556,56.532336,59.174118,13.005431,156.791904,1.330652,75.736564,55.796131,160.447930,159.010705,157.406187,157.745034,70.015863,157.244942,0.001929,-1.737270,32.000000,-237.001849,157.873700,0.298612,15.050321,0.684832,277086.626672,0.918233,30.049900,38.329046,2.895579,69.453574,95.495604,56.944561,7.000000,37.821976
55.121159,75.428725,159.661187,161.963230,60.845904,56.532236,59.202605,13.004858,156.811263,1.330634,75.742935,55.793882,160.461210,159.029895,157.418204,157.764296,70.019276,157.264991,0.001931,-1.737251,32.000000,-237.002435,157.893946,0.298443,15.049801,0.684789,277088.620118,0.917678,30.054159,38.332468,2.895535,69.448615,95.497741,56.947145,7.000000,37.826199
55.119210,75.434008,159.669738,161.978086,60.853728,56.531934,59.221799,13.004635,156.829891,1.330584,75.748072,55.792499,160.474465,159.047618,157.429125,157.785053,70.022127,157.285492,0.001935,-1.737243,32.000000,-237.002639,157.914027,0.298389,15.050345,0.685035,277091.138364,0.918353,30.062441,38.338258,2.895889,69.443243,95.499386,56.949358,7.000000,37.835171
55.117766,75.437121,159.703173,161.988297,60.834183,56.531908,59.200888,13.005258,156.837986,1.408710,75.750596,55.792849,160.483428,159.059524,157.437380,157.796558,70.023740,157.297723,0.001913,-1.737236,32.000000,-237.001941,157.900491,0.327534,15.048213,0.685227,277092.235227,0.917988,30.071616,38.343540,2.896550,69.440196,95.500219,56.950335,7.000000,37.832492
55.115370,75.441717,159.749093,162.003614,60.809631,56.531905,59.189694,13.004026,156.855347,1.571976,75.754614,55.789434,160.497086,159.071771,157.450266,157.809881,70.026415,157.315675,0.001912,-1.737214,32.000000,-237.003092,157.912769,0.379241,15.046659,0.685264,277092.340742,0.917733,30.078768,38.349579,2.896807,69.435857,95.500966,56.951635,7.000000,37.848932
55.113293,75.446312,159.735852,162.018618,60.774087,56.531861,59.206908,13.004075,156.870622,1.572682,75.759451,55.787123,160.511603,159.087775,157.463932,157.825487,70.029929,157.332769,0.001914,-1.737190,32.000000,-237.003055,157.929243,0.379532,15.050716,0.685522,277093.277352,0.918091,30.083263,38.353272,2.897490,69.433079,95.502221,56.952956,7.000000,37.840491
55.111092,75.450584,159.768679,162.033390,60.774352,56.531945,59.180237,13.003781,156.886465,1.572781,75.762496,55.783771,160.524827,159.100570,157.476176,157.839943,70.033060,157.350353,0.001935,-1.737152,32.000000,-237.003372,157.975550,0.379357,15.064130,0.685827,277094.460805,0.918319,30.090154,38.358381,2.898449,69.429136,95.502823,56.952599,7.000000,37.845009
55.108319,75.453348,159.759939,162.043188,60.745965,56.532063,59.186047,13.002997,156.901149,1.390771,75.765613,55.779807,160.533892,159.110513,157.484515,157.848756,70.035378,157.361197,0.001914,-1.737166,32.000000,-237.004125,158.061866,0.314226,15.065550,0.685618,277094.533684,0.918100,30.096739,38.362278,2.898318,69.426995,95.503528,56.952444,7.000000,37.843645
55.107916,75.457766,159.757881,162.057926,60.669959,56.532002,59.203137,13.003421,156.918508,1.329068,75.770183,55.777279,160.547755,159.125680,157.497486,157.863425,70.039006,157.378467,0.001910,-1.737171,32.000000,-237.003706,158.079142,0.298141,15.067310,0.685185,277095.440496,0.918565,30.103120,38.366770,2.899029,69.425156,95.505111,56.952671,7.000000,37.832966
55.105544,75.461827,159.798036,162.072580,60.618317,56.532016,59.174600,13.004291,156.936740,1.328462,75.773614,55.774879,160.561862,159.144974,157.510827,157.882239,70.042319,157.398231,0.001914,-1.737184,32.000000,-237.002738,158.096608,0.298049,15.058593,0.685130,277096.370178,0.918534,30.108538,38.369154,2.899017,69.422589,95.507924,56.951877,7.000000,37.838373
55.103724,75.465568,159.818016,162.087794,60.632112,56.532005,59.199949,13.003986,156.955096,1.328530,75.776818,55.772805,160.576175,159.159124,157.524707,157.898235,70.045931,157.413168,0.001935,-1.737195,32.000000,-237.003044,158.113599,0.298005,15.066438,0.685052,277095.777238,0.918286,30.113344,38.373012,2.899001,69.419461,95.511019,56.950977,7.000000,37.850371
55.101141,75.467937,159.815463,162.098062,60.640450,56.532060,59.229489,13.003281,156.964204,1.328565,75.778832,55.770626,160.585318,159.169754,157.534380,157.909668,70.048189,157.425827,0.001937,-1.737199,32.000000,-237.003726,158.111231,0.298040,15.077990,0.685648,277095.818202,0.918782,30.119676,38.378265,2.899854,69.417783,95.512622,56.950159,7.000000,37.840855
